,objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_r,diff_i,diff_z
266741,1237668350821597390,218.20703,15.804907,21.83283,21.23293,20.74214,20.41698,20.34599,21.85511,21.27728,20.78057,20.42857,20.37671,1.456375,0.5998993,0.4907913,0.3251667,0.07099152,b'QSO',-0.022279999999998523,-0.044350000000001444,-0.03843000000000174,-0.011590000000001766,-0.03071999999999875
72473,1237665548893749438,224.65324,21.501957,20.03147,19.66109,19.01604,18.62419,18.49509,20.23355,19.91724,19.33693,18.97218,18.87387,0.1886878,0.3703861,0.645052,0.3918495,0.1290913,b'QSO',-0.20208000000000226,-0.2561499999999981,-0.32088999999999857,-0.3479900000000029,-0.378779999999999
207350,1237667431180140825,171.3208,27.486528,21.97497,21.21917,21.28152,21.59909,21.32391,21.92511,21.24923,21.29586,21.58478,21.30206,2.422859,0.7557983,-0.06235313,-0.3175659,0.275177,b'QSO',0.049859999999998905,-0.030060000000002418,-0.014340000000000686,0.014310000000001821,0.02185000000000059
430899,1237667112264466456,153.63198,28.232517,20.15721,20.06116,19.84768,19.99376,19.83481,20.14731,20.09036,19.8592,20.02627,19.88678,0.9409136,0.09604836,0.2134838,-0.1460819,0.1589565,b'QSO',0.009899999999998244,-0.02919999999999945,-0.011520000000000863,-0.032509999999998485,-0.05197000000000074
455508,1237661357004423370,174.63296,46.673863,19.92176,19.94405,19.90882,19.80211,19.75881,19.93515,19.95412,19.91927,19.81927,19.75189,1.971015,-0.02229118,0.03522491,0.1067142,0.04329872,b'QSO',-0.013390000000001123,-0.010069999999998913,-0.01045000000000229,-0.017160000000000508,0.006920000000000925
83289,1237661950806524144,220.26327,10.951639,18.98755,18.63254,18.67969,18.59754,18.60865,18.96589,18.64984,18.69229,18.63651,18.61976,0.5120428,0.355011,-0.04714966,0.08215141,-0.01110649,b'QSO',0.021659999999997126,-0.017300000000002314,-0.012599999999999056,-0.038970000000002614,-0.011109999999998621
366155,1237667430623347159,124.21407,14.601745,19.16363,18.6255,18.17802,18.15412,17.65796,19.21759,18.70155,18.28737,18.29135,17.77872,0.3524575,0.5381336,0.4474792,0.02389717,0.4961586,b'QSO',-0.05396000000000001,-0.07605000000000217,-0.10934999999999917,-0.1372300000000024,-0.12076000000000064
260395,1237661070872347030,181.45513,15.849399,22.2867,21.18949,20.7988,20.57549,19.98416,22.18421,21.21025,20.79617,20.57178,19.99038,1.804444,1.097206,0.3906937,0.2233028,0.5913391,b'QSO',0.10248999999999953,-0.020759999999999224,0.00262999999999991,0.0037099999999981037,-0.006219999999999004
203351,1237657775000126079,122.46362,31.002932,22.71484,21.02878,20.77062,20.68625,20.89465,22.71262,21.03983,20.77567,20.67575,20.91789,2.881538,1.686056,0.2581654,0.08436775,-0.2084007,b'QSO',0.0022199999999976683,-0.01104999999999734,-0.005050000000000665,0.010500000000000398,-0.02324000000000126
68897,1237651735237492829,219.8015,1.0568939,23.12018,21.17634,21.42046,21.36587,22.7676,23.04506,21.17535,21.4128,21.35146,22.76749,0.8966758,1.943844,-0.2441235,0.05458832,-1.40173,b'QSO',0.07512000000000185,0.000989999999998048,0.00765999999999778,0.014410000000001588,0.00011000000000294108
231695,1237662473691726324,237.97428,35.151888,23.16448,21.11069,20.81838,20.78893,20.4258,22.98927,21.10884,20.82258,20.82506,20.44591,3.11153,2.053791,0.2923088,0.02944946,0.3631306,b'QSO',0.17520999999999987,0.0018500000000010175,-0.004199999999997317,-0.036129999999999995,-0.020110000000002515
238571,1237661068163154847,124.25565,6.1944683,21.04554,20.62298,20.61129,20.53823,20.29622,21.07892,20.66351,20.6317,20.58492,20.34941,0.7761874,0.4225597,0.01169395,0.0730629,0.2420006,b'QSO',-0.033380000000001075,-0.0405300000000004,-0.020409999999998263,-0.046690000000001675,-0.053189999999997184
208471,1237679502710538709,5.52060519999998,19.29245,23.31174,21.82718,21.53137,22.06168,21.44781,23.30269,21.91086,21.62502,22.08514,21.27,2.486062,1.48456,0.2958088,-0.5303135,0.6138706,b'QSO',0.009050000000002001,-0.08368000000000109,-0.09365000000000023,-0.023460000000000036,0.1778100000000009
118030,1237660772882841715,151.20256,39.399057,21.62975,20.7563,20.67334,20.26516,19.82584,21.62785,20.7698,20.67596,20.27921,19.82574,1.868443,0.8734512,0.08296013,0.4081802,0.4393196,b'QSO',0.0019000000000026773,-0.013500000000000512,-0.0026200000000002888,-0.014049999999997453,9.999999999976694e-05
237295,1237662263790928654,240.10365,5.8930312,23.55506,21.15452,20.80027,20.73696,20.2465,23.50093,21.15635,20.83943,20.77189,20.23872,3.353339,2.400532,0.3542576,0.0633049,0.4904633,b'QSO',0.05413000000000068,-0.001829999999998222,-0.03915999999999897,-0.03492999999999924,0.007780000000000342
415673,1237661852009889884,196.77161,45.165869,19.29982,19.21207,19.14241,19.03147,18.82603,19.27248,19.2154,19.16029,19.04435,18.84458,2.091161,0.08774757,0.069664,0.1109352,0.2054386,b'QSO',0.02733999999999881,-0.0033299999999982788,-0.01787999999999812,-0.012880000000002667,-0.018550000000001177
255180,1237671265495351456,191.69056,-3.0406952,19.24038,19.25642,19.1104,18.99687,19.02635,19.25508,19.26817,19.12504,19.00544,19.05305,1.417649,-0.01604652,0.146019,0.1135387,-0.0294857,b'QSO',-0.014700000000001268,-0.011750000000002814,-0.014639999999999986,-0.008569999999998856,-0.02669999999999817
439327,1237663529724543604,130.17834,56.699968,22.0001,21.08313,20.9474,20.86947,20.85593,21.9821,21.08077,20.94333,20.88691,20.86103,2.585797,0.9169674,0.1357384,0.07792664,0.01354218,b'QSO',0.018000000000000682,0.0023599999999994736,0.004069999999998686,-0.017440000000000566,-0.005099999999998772
30358,1237651801237225572,157.07636,0.15578428,19.63085,19.38014,19.45043,19.27694,19.01566,19.62729,19.37591,19.44666,19.26715,19.02851,2.161938,0.2507095,-0.07028961,0.1734905,0.2612801,b'QSO',0.0035600000000002296,0.004229999999999734,0.003769999999999385,0.009789999999998855,-0.01285000000000025
284481,1237661360763961830,210.78448,43.634143,24.36796,20.89441,19.90963,19.821,19.84157,24.01748,20.9004,19.93886,19.84857,19.85338,3.686309,3.473547,0.984787,0.08862495,-0.02056503,b'QSO',0.350480000000001,-0.005990000000000606,-0.029229999999998313,-0.027569999999997208,-0.011810000000000542
135364,1237661970653118857,195.23948,6.6545843,21.61584,21.06783,20.98997,21.04083,20.55224,21.60463,21.09773,21.00343,21.05722,20.58616,2.529647,0.5480042,0.07786369,-0.05086136,0.4885902,b'QSO',0.011209999999998388,-0.029899999999997817,-0.013460000000002026,-0.016390000000001237,-0.033919999999998396
116107,1237678906251149547,12.72748,9.5848386,20.90823,20.49697,20.46303,20.36357,19.88307,20.8543,20.51695,20.47884,20.39352,19.89681,2.240682,0.4112644,0.03393555,0.09946442,0.4804974,b'QSO',0.053930000000001144,-0.01998000000000033,-0.015810000000001878,-0.029949999999999477,-0.013739999999998531
232416,1237662193456120048,195.09197,41.029229,22.1808,20.89864,20.44725,19.78442,19.66794,22.62279,21.5344,21.22768,20.52585,20.35567,0.7010294,1.282167,0.4513855,0.6628284,0.1164856,b'QSO',-0.441989999999997,-0.6357600000000012,-0.7804299999999991,-0.7414299999999976,-0.6877299999999984
97716,1237679997696475744,338.85242,-2.183485,22.01915,20.22683,20.0612,20.06855,19.94528,21.87873,20.25786,20.10907,20.1069,19.97059,2.961488,1.792316,0.1656322,-0.007350922,0.1232738,b'QSO',0.14041999999999888,-0.031030000000001223,-0.047869999999999635,-0.038350000000001216,-0.025310000000001054
61602,1237666408438235235,350.37549,0.218516,19.36747,18.54096,17.78683,17.38452,17.11881,20.83556,20.11265,19.59499,19.21051,18.93473,0.2457494,0.8265095,0.7541294,0.4023113,0.2657051,b'QSO',-1.4680900000000001,-1.5716900000000003,-1.8081600000000009,-1.825990000000001,-1.8159199999999984
197617,1237673311506727346,127.21715,44.012276,20.90099,20.34409,20.32503,20.20422,20.06423,20.92801,20.37527,20.35745,20.2538,20.12474,2.220102,0.5569,0.01905632,0.1208153,0.1399879,b'QSO',-0.027020000000000266,-0.031179999999999097,-0.03241999999999834,-0.04957999999999885,-0.06051000000000073
444476,1237655368743583855,151.59208,56.965032,19.38577,19.42238,19.44998,19.20731,19.26454,19.39552,19.44548,19.46995,19.22136,19.26156,1.885924,-0.03661156,-0.02759933,0.2426701,-0.05723572,b'QSO',-0.00975000000000037,-0.023099999999999454,-0.01997000000000071,-0.014050000000001006,0.002980000000000871
66384,1237665427555746009,202.15462,27.936466,23.23491,20.208,19.26097,19.16629,19.02796,22.97151,20.21822,19.25474,19.16982,19.0332,3.697379,3.026918,0.9470215,0.09468079,0.1383324,b'QSO',0.26340000000000074,-0.01022000000000034,0.0062299999999986255,-0.0035300000000013654,-0.0052400000000005775
303516,1237653618009309279,166.13568,61.254244,19.42777,19.45391,19.62819,19.3712,19.33986,19.39207,19.44429,19.61632,19.36036,19.33653,1.971327,-0.02613831,-0.1742878,0.2569942,0.03133583,b'QSO',0.03569999999999851,0.009620000000001738,0.01186999999999827,0.010840000000001737,0.0033300000000018315
62925,1237657630587551962,135.0893,41.139738,19.16975,18.68332,18.34774,18.02637,17.77023,19.17602,18.71448,18.36625,18.05554,17.78387,1.626139,0.4864292,0.3355846,0.3213692,0.2561398,b'QSO',-0.006270000000000664,-0.031159999999999854,-0.018509999999999138,-0.029170000000000584,-0.013639999999998764
449810,1237661353778544975,174.47985,57.505894,20.02462,20.02134,19.90733,19.94434,19.92061,20.00743,20.02309,19.90241,19.93895,19.90535,0.8455967,0.003276825,0.1140137,-0.03701782,0.02373505,b'QSO',0.017189999999999372,-0.0017500000000012506,0.004920000000002034,0.005390000000002004,0.015260000000001384
202445,1237663458852275185,321.86704,0.91892047,22.28279,21.78702,21.58261,21.25088,21.7137,22.17918,21.77899,21.55908,21.24892,21.55004,1.459911,0.4957752,0.2044067,0.3317318,-0.4628201,b'QSO',0.10360999999999976,0.008029999999997983,0.023529999999997386,0.001960000000000406,0.16366000000000014
76278,1237665531725153205,244.44895,14.615933,22.03618,21.41322,21.47442,21.66289,21.51768,22.07548,21.46736,21.56365,21.66115,21.48295,2.407705,0.6229591,-0.06119537,-0.1884689,0.1452103,b'QSO',-0.039299999999997226,-0.0541400000000003,-0.08923000000000059,0.0017400000000016291,0.034729999999999706
388700,1237680333775898270,329.75119,26.306524,22.48988,21.92813,22.02992,21.95493,21.37775,22.51935,21.92287,22.00821,21.93881,21.32835,0.9410551,0.5617428,-0.1017895,0.07499695,0.5771809,b'QSO',-0.029469999999999885,0.00525999999999982,0.02171000000000234,0.0161200000000008,0.049399999999998556
112098,1237656238473085536,327.8765,0.58951788,20.55666,19.92835,18.77074,18.41998,18.1434,21.07876,20.32675,19.50779,19.11502,18.60554,0.3394508,0.6283112,1.15761,0.3507557,0.2765789,b'QSO',-0.5220999999999982,-0.3984000000000023,-0.73705,-0.6950400000000023,-0.46214000000000155
387215,1237667444587561203,200.13241,27.755388,21.15223,20.56542,20.40969,20.40551,20.16073,21.12864,20.5686,20.40253,20.41401,20.1666,2.139282,0.5868111,0.1557312,0.004180908,0.2447758,b'QSO',0.023589999999998668,-0.0031800000000004047,0.007160000000002498,-0.008500000000001506,-0.0058699999999980434
419931,1237654381445316883,152.40819,57.369902,21.08138,20.33294,20.09383,19.98537,19.91991,21.12764,20.40663,20.18919,20.10908,20.02347,2.470916,0.7484455,0.239109,0.1084557,0.06546021,b'QSO',-0.04626000000000019,-0.07368999999999915,-0.09535999999999945,-0.1237099999999991,-0.1035599999999981
400039,1237672836373676506,352.43007,10.520577,21.76015,21.15994,21.10148,21.20132,20.71404,21.68262,21.16464,21.10047,21.19751,20.6889,1.085091,0.6002121,0.05846405,-0.09984016,0.4872818,b'QSO',0.07752999999999943,-0.004699999999999704,0.0010099999999972908,0.0038099999999978706,0.025140000000000384
155560,1237662268613460678,233.63552,5.612002,22.49442,21.8599,21.67898,21.66584,20.7945,22.48565,21.89978,21.68969,21.70787,20.84618,0.9801332,0.6345215,0.1809254,0.01313591,0.8713379,b'QSO',0.008770000000001943,-0.03988000000000014,-0.010709999999999553,-0.042030000000000456,-0.05168000000000106
156566,1237670964855964227,157.14714,17.528411,24.64898,21.65875,20.20384,19.53192,19.10715,24.10034,22.19684,20.90062,20.22255,19.77405,0.423793,2.990221,1.454914,0.6719246,0.4247627,b'QSO',0.5486400000000025,-0.5380900000000004,-0.6967800000000004,-0.6906299999999987,-0.6668999999999983
193840,1237680332183372381,16.594829,29.242521,22.45249,21.78393,21.84179,21.54695,20.93653,22.48375,21.81225,21.86062,21.56482,20.79655,2.397761,0.6685638,-0.05785561,0.2948322,0.6104259,b'QSO',-0.03125999999999962,-0.028319999999997236,-0.018830000000001235,-0.01787000000000205,0.13998000000000133
257260,1237680091647246724,332.32896,14.64446,22.98187,21.95228,20.52242,19.76189,19.42794,22.91625,22.25572,20.9088,20.21223,19.85972,0.4890612,1.029598,1.429853,0.7605305,0.3339481,b'QSO',0.06561999999999912,-0.30344000000000193,-0.38637999999999906,-0.45034000000000063,-0.43177999999999983
4075,1237671940341367148,257.67234,64.371145,19.14531,19.06218,18.90074,18.95887,19.14799,19.14465,19.0713,18.91053,18.96322,19.13414,1.281264,0.08313751,0.1614342,-0.05812454,-0.1891289,b'QSO',0.0006599999999998829,-0.00911999999999935,-0.009790000000002408,-0.004349999999998744,0.013850000000001472
322882,1237657630599282895,170.98488,52.721248,20.79323,20.42756,19.94691,19.70236,19.59927,20.78558,20.47958,20.01845,19.75794,19.66293,1.334811,0.3656654,0.4806538,0.2445545,0.1030884,b'QSO',0.007650000000001711,-0.052019999999998845,-0.07154000000000238,-0.05558000000000263,-0.06365999999999872
407403,1237658205061120280,226.03057,42.348346,21.10713,20.60076,20.51456,20.50441,20.45995,21.09812,20.62593,20.53319,20.54151,20.44491,2.544095,0.5063744,0.0861969,0.01014709,0.0444622,b'QSO',0.009009999999999962,-0.02516999999999925,-0.0186300000000017,-0.0370999999999988,0.015039999999999054
216448,1237665329314529428,182.33836,31.636848,21.0394,20.47676,20.51909,20.42187,20.18178,20.98627,20.46366,20.51793,20.41591,20.19899,2.267927,0.5626431,-0.0423317,0.0972271,0.2400818,b'QSO',0.053129999999999455,0.013099999999997891,0.0011599999999987176,0.005959999999998189,-0.017209999999998615
442412,1237680121711886592,12.396596,-7.5630775,21.29676,20.54003,20.02097,19.92978,19.66068,21.27617,20.55816,20.04707,19.96313,19.68701,0.9364874,0.7567348,0.5190563,0.09119034,0.269104,b'QSO',0.020589999999998554,-0.018129999999999313,-0.02610000000000312,-0.03334999999999866,-0.02633000000000152
144886,1237654880744506165,232.12108,3.8225316,22.50492,21.08042,19.26807,18.53608,18.14345,23.90198,21.93455,20.30726,19.56281,19.00199,0.3975099,1.424498,1.812344,0.7319965,0.3926239,b'QSO',-1.3970599999999997,-0.8541300000000014,-1.0391899999999978,-1.0267300000000006,-0.8585399999999979
102154,1237648720677765627,143.21965,-0.54856001,24.28303,21.79391,21.63999,21.44707,21.0794,24.0204,21.8578,21.71775,21.51034,21.19734,0.1621238,2.48912,0.1539173,0.1929264,0.3676624,b'QSO',0.2626300000000015,-0.06389000000000067,-0.07775999999999783,-0.06326999999999927,-0.11794000000000082
361765,1237661433772048669,186.81814,47.058249,21.45978,21.34667,21.21108,21.51167,20.94554,21.43786,21.33715,21.21931,21.46149,20.96152,0.9467829,0.1131077,0.1355896,-0.3005924,0.5661392,b'QSO',0.02191999999999794,0.009519999999998419,-0.00823000000000107,0.05017999999999745,-0.015979999999998995
74722,1237666300017967943,48.648837,-0.506189,23.7541,21.03014,20.51218,20.5514,20.53287,23.74956,21.0498,20.54958,20.58266,20.55508,3.336484,2.723967,0.5179596,-0.0392189,0.01852226,b'QSO',0.004540000000002209,-0.019660000000001787,-0.0373999999999981,-0.03125999999999962,-0.022210000000001173
166631,1237665129098576188,231.61318,26.37639,20.52691,20.41174,20.03969,20.202,19.92103,20.50063,20.43905,20.04806,20.22605,19.96555,1.106105,0.1151752,0.3720512,-0.1623077,0.2809677,b'QSO',0.02627999999999986,-0.027309999999999945,-0.008369999999999322,-0.024049999999999017,-0.04452000000000211
328406,1237658423555064076,162.84814,6.7957195,20.44502,20.28186,20.2491,20.35155,20.21516,20.42079,20.27566,20.24751,20.36153,20.19318,0.8767081,0.1631622,0.03275681,-0.1024418,0.1363811,b'QSO',0.024229999999999308,0.006200000000003314,0.0015900000000002024,-0.009979999999998768,0.021979999999999222
315324,1237655348353368437,234.60292,51.050371,20.75175,20.54123,20.37292,20.03748,20.14008,20.76302,20.58757,20.43347,20.09957,20.20281,1.714922,0.210516,0.168314,0.335434,-0.1025963,b'QSO',-0.01126999999999967,-0.046340000000000714,-0.060549999999999216,-0.06209000000000131,-0.0627299999999984
32024,1237657608036221390,126.83047,39.864817,21.8098,21.25324,21.31103,21.19863,20.77421,21.82751,21.27822,21.37043,21.24774,20.75845,2.347129,0.5565624,-0.05779076,0.1124001,0.4244156,b'QSO',-0.017710000000001003,-0.024979999999999336,-0.05940000000000012,-0.04910999999999888,0.01576000000000022
61632,1237651735229301013,201.09334,1.4496994,22.44837,21.66651,21.77848,22.0082,21.38861,22.43552,21.67842,21.80448,22.00074,21.36282,2.317379,0.7818604,-0.1119747,-0.2297153,0.6195908,b'QSO',0.01285000000000025,-0.01191000000000031,-0.026000000000003354,0.007459999999998246,0.025790000000000646
290022,1237665531707261158,202.44534,26.405281,22.08662,21.48186,21.47746,21.33436,21.50482,22.04153,21.47763,21.47655,21.34618,21.49409,0.2402713,0.6047592,0.004398346,0.1430988,-0.1704617,b'QSO',0.0450899999999983,0.004229999999999734,0.0009100000000010766,-0.011820000000000164,0.010729999999998796
63690,1237665225699033280,196.18806,31.044937,20.96098,20.70618,20.84209,20.76799,20.50857,20.98983,20.7364,20.85463,20.77906,20.50044,1.729028,0.2547951,-0.1359119,0.07409859,0.259428,b'QSO',-0.02885000000000204,-0.030219999999999914,-0.012540000000001328,-0.011070000000000135,0.00812999999999775
351401,1237662236934668371,196.87508,9.3681053,17.52897,17.54407,17.43529,17.36735,17.09293,17.57722,17.61588,17.56916,17.55767,17.29798,0.2568817,-0.01510429,0.1087837,0.06794167,0.2744122,b'QSO',-0.04824999999999946,-0.07180999999999926,-0.1338700000000017,-0.19032000000000338,-0.20504999999999995
149231,1237653622300017422,128.54847,1.5863722,21.6594,21.06903,21.24417,21.26099,20.6445,21.58461,21.08234,21.26825,21.2479,20.57566,2.173916,0.5903664,-0.1751404,-0.01682091,0.6164875,b'QSO',0.07479000000000013,-0.013309999999997046,-0.02407999999999788,0.01308999999999827,0.06884000000000157
450596,1237661355936579776,194.14343,45.996218,21.57608,21.72016,21.18801,21.37625,20.97281,21.57116,21.73255,21.22007,21.40031,21.05776,1.094957,-0.144083,0.5321503,-0.1882381,0.4034328,b'QSO',0.004920000000002034,-0.012389999999999901,-0.03206000000000131,-0.02406000000000219,-0.08494999999999919
357198,1237652901845598241,54.636441,-5.602005,21.28392,20.57347,19.58342,19.55613,18.87934,21.43771,20.74758,19.75605,19.74057,19.05348,0.3252818,0.7104511,0.9900551,0.02729034,0.6767826,b'QSO',-0.15379000000000076,-0.17410999999999888,-0.17262999999999806,-0.18444000000000216,-0.1741400000000013
326920,1237680499673661842,336.47183,31.211764,20.2064,20.07679,20.0341,20.1825,19.79214,20.1814,20.07701,20.03644,20.18591,19.80502,0.7469115,0.129612,0.04268837,-0.1483994,0.3903618,b'QSO',0.02499999999999858,-0.00022000000000232944,-0.002340000000000231,-0.003409999999998803,-0.012879999999999114
137891,1237662305124680289,236.44752,28.399108,20.61036,20.19354,20.21905,20.13108,20.01138,20.59099,20.20901,20.22345,20.1506,20.02812,2.157086,0.4168148,-0.02550316,0.08796692,0.1196976,b'QSO',0.019369999999998555,-0.015470000000000539,-0.004400000000000404,-0.019519999999999982,-0.016740000000002198
174944,1237661388160893918,258.4303,25.195364,20.84548,20.31535,20.39391,20.2269,19.88379,20.83697,20.32709,20.4356,20.27314,19.89037,2.275306,0.5301304,-0.07855415,0.1670074,0.3431072,b'QSO',0.008509999999997575,-0.01173999999999964,-0.04168999999999912,-0.04624000000000095,-0.006579999999999586
93708,1237664296371486928,206.9203,39.012773,19.43638,19.28069,19.04962,18.98642,19.12739,19.44772,19.28613,19.04411,18.98208,19.12497,1.234557,0.1556892,0.2310753,0.06319618,-0.1409702,b'QSO',-0.011340000000000572,-0.005440000000000111,0.005510000000001014,0.004339999999999122,0.002419999999997202
211150,1237648703515000848,209.96288,-0.71402306,18.82511,18.8302,18.81023,18.74978,18.69209,18.82385,18.83974,18.82477,18.75972,18.70752,2.059268,-0.005090714,0.01996231,0.06045341,0.05769539,b'QSO',0.0012599999999984846,-0.009539999999997661,-0.01454000000000022,-0.009940000000000282,-0.0154299999999985
266182,1237655742940840401,215.16834,5.857318,20.95723,20.25058,20.02465,19.98724,19.80761,20.96948,20.26853,20.05821,20.01302,19.84604,2.4288,0.7066498,0.2259274,0.03741074,0.1796379,b'QSO',-0.012250000000001648,-0.017949999999999022,-0.033559999999997814,-0.025780000000001024,-0.03842999999999819
315138,1237678540089328265,352.28933,23.41317,22.22921,21.04724,20.81546,20.73189,20.23702,22.21232,21.05515,20.80581,20.72959,20.19472,2.345236,1.181973,0.2317772,0.08357048,0.4948692,b'QSO',0.01689000000000007,-0.007910000000002526,0.009650000000000603,0.0022999999999981924,0.04230000000000089
234138,1237667782855229886,234.00943,15.354094,21.73048,21.27674,21.33232,21.07865,20.68699,21.77913,21.28869,21.32764,21.11362,20.70283,0.7307543,0.4537373,-0.05557442,0.2536659,0.3916683,b'QSO',-0.04864999999999853,-0.011949999999998795,0.004680000000000462,-0.03497000000000128,-0.01583999999999719
368607,1237668310559097258,247.41572,9.2046033,19.77349,19.67739,19.38221,19.07407,18.94175,19.73355,19.69179,19.38981,19.07841,18.94705,1.985,0.09609795,0.2951851,0.3081341,0.1323223,b'QSO',0.039939999999997866,-0.014400000000001967,-0.007600000000000051,-0.004340000000002675,-0.005300000000001859
391734,1237661361302667624,216.30907,42.583892,24.20536,21.37562,20.90104,20.65806,20.58179,23.93166,21.37276,20.89006,20.64646,20.53161,3.190424,2.829733,0.4745865,0.242979,0.07627106,b'QSO',0.27369999999999806,0.002860000000001861,0.01097999999999999,0.011599999999997834,0.050180000000001
284659,1237655128766939663,249.94716,40.909513,20.44737,20.13212,20.33258,19.97013,19.83126,20.45593,20.13533,20.33959,19.96524,19.83846,0.4556499,0.3152542,-0.2004623,0.3624535,0.1388626,b'QSO',-0.008559999999999235,-0.003209999999999269,-0.007010000000001071,0.004889999999999617,-0.007200000000000983
41601,1237651800700289657,157.06344,-0.25050967,25.06178,22.62194,21.02125,20.77688,20.37636,24.94393,22.72072,21.1171,20.8645,20.42659,3.738972,2.439848,1.600685,0.2443752,0.4005146,b'QSO',0.11784999999999712,-0.09878000000000142,-0.09585000000000221,-0.08762000000000114,-0.05023000000000266
264097,1237671262270259909,128.35597,10.593696,21.50332,20.63307,20.2661,19.91608,19.71303,21.51725,20.68204,20.3541,20.05062,19.80939,0.585876,0.8702526,0.3669682,0.3500137,0.2030544,b'QSO',-0.013930000000001996,-0.048970000000000624,-0.08799999999999741,-0.13453999999999766,-0.09636000000000067
134945,1237654604252578202,161.40221,3.7312564,23.10042,21.02659,20.76048,20.69359,20.63203,22.94771,21.03107,20.77039,20.69312,20.62187,2.9082,2.073832,0.2661057,0.06689644,0.06155968,b'QSO',0.152709999999999,-0.004480000000000928,-0.009909999999997865,0.00046999999999997044,0.010159999999999059
74859,1237661465993544088,251.28277,25.262428,19.28354,19.26517,19.26068,18.97026,19.03969,19.30596,19.29543,19.27848,18.97663,19.02676,1.803875,0.01836586,0.004493713,0.290411,-0.06942177,b'QSO',-0.02242000000000033,-0.0302599999999984,-0.017799999999997596,-0.006370000000000431,0.012930000000000774
327662,1237667442969542776,181.04863,27.39296,20.24859,19.75005,19.70004,19.63029,19.48351,20.23914,19.74695,19.69989,19.624,19.49707,1.460336,0.4985371,0.0500145,0.06974411,0.1467819,b'QSO',0.009450000000001069,0.0031000000000034333,0.00015000000000142677,0.006289999999999907,-0.013560000000001793
178245,1237667733984248314,214.68261,18.811419,25.12416,21.42643,20.70933,20.48699,20.48084,24.86906,21.46479,20.75674,20.53741,20.50408,3.417468,3.697729,0.7171021,0.2223377,0.006153107,b'QSO',0.25509999999999877,-0.03836000000000084,-0.047409999999999286,-0.050420000000002574,-0.023239999999997707
312872,1237657628990374169,177.69171,51.981611,21.9756,21.46176,21.44555,21.38936,20.97584,21.94163,21.45048,21.44179,21.40544,20.91838,2.287055,0.5138378,0.01621056,0.0561924,0.4135151,b'QSO',0.033970000000000056,0.011280000000002843,0.0037599999999997635,-0.016079999999998762,0.05746000000000251
183842,1237667733972320647,185.77218,21.559102,23.55971,21.91718,20.23395,19.14957,18.93142,23.77158,22.76481,21.26644,20.20667,19.93466,0.5753142,1.64253,1.683229,1.084387,0.2181435,b'QSO',-0.2118700000000011,-0.8476300000000023,-1.0324899999999992,-1.0570999999999984,-1.0032400000000017
36508,1237656241157833038,326.81573,11.271882,18.9375,18.77039,18.66155,18.47116,18.28351,18.94439,18.78572,18.67658,18.48619,18.25734,1.979277,0.1671181,0.1088333,0.1903877,0.1876583,b'QSO',-0.006889999999998508,-0.015330000000002286,-0.015030000000002985,-0.015029999999999433,0.02617000000000047
177195,1237679009316537004,339.11922,8.8563318,22.39685,21.93745,21.90919,22.00821,21.38299,22.36605,21.96086,22.04879,22.12797,21.33826,1.962314,0.4594021,0.02826309,-0.09901619,0.6252174,b'QSO',0.030799999999999272,-0.02341000000000193,-0.1396000000000015,-0.11976000000000298,0.04473000000000127
360909,1237665024907214971,190.95716,34.711094,19.2497,19.21453,19.2165,18.94265,18.91357,19.26394,19.21316,19.22078,18.94304,18.90966,1.839757,0.03517151,-0.001968384,0.2738476,0.02907753,b'QSO',-0.014240000000000919,0.0013700000000014256,-0.004280000000001394,-0.00038999999999944635,0.00391000000000119
344681,1237679340029083779,28.472124,-6.9608353,19.27774,18.98362,18.96447,19.07502,18.88982,19.27189,18.99953,18.95389,19.07765,18.89257,2.171798,0.2941284,0.01914406,-0.1105442,0.1851997,b'QSO',0.005850000000002353,-0.015910000000001645,0.01057999999999737,-0.00262999999999991,-0.00274999999999892
201348,1237659120406823532,242.5518,38.139123,21.9217,21.3177,21.1984,21.22157,21.05468,21.9559,21.46427,21.35172,21.3486,21.22478,1.454064,0.6040039,0.1192989,-0.02317238,0.1668911,b'QSO',-0.034199999999998454,-0.14657000000000053,-0.1533200000000008,-0.1270300000000013,-0.17009999999999792
388578,1237651273503080546,143.14459,61.582766,20.08511,19.40866,19.03517,19.00537,18.81312,20.07722,19.41382,19.0291,18.99807,18.80042,2.27523,0.6764507,0.3734894,0.02979851,0.1922455,b'QSO',0.00788999999999973,-0.005160000000000053,0.00607000000000113,0.00730000000000075,0.012700000000002376
130345,1237678860090933865,20.429649,12.763629,22.64091,20.86535,20.42817,20.45782,20.34878,22.57698,20.89451,20.4598,20.49533,20.34804,3.024837,1.775558,0.4371872,-0.02965164,0.1090355,b'QSO',0.0639300000000027,-0.029160000000000963,-0.031629999999999825,-0.03750999999999749,0.000740000000000407
428911,1237679318018621591,6.99118199999998,9.5685824,19.81318,19.16673,18.92881,18.93974,18.76853,19.78554,19.17163,18.9375,18.95795,18.78244,2.389481,0.6464596,0.2379131,-0.01093102,0.1712151,b'QSO',0.02763999999999811,-0.004899999999999238,-0.008690000000001419,-0.018209999999999837,-0.013910000000002753
