objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class,diff_u,diff_g,diff_g1,diff_i,diff_z
1237663278462533711,355.15685,0.99112969,18.39469,17.0408,16.4277,16.04882,15.78931,20.81543,19.34361,18.6979,18.20377,17.84861,0.05394085,1.353891,0.6131001,0.3788757,0.2595139,GALAXY,-2.420742,-2.302807,-2.270205,-2.154951,-2.059299
1237657191976993291,355.49512,0.76559609,23.47624,21.23312,19.38088,18.74747,18.31792,23.33781,21.89898,20.11661,19.49844,19.06586,0.3591158,2.243122,1.852243,0.6334076,0.4295502,GALAXY,0.1384315,-0.6658611,-0.7357311,-0.7509689,-0.747942
1237666408440594650,355.89859,0.33095457,21.31332,19.46534,17.92895,17.34922,16.93772,22.44204,20.74377,19.29053,18.66833,18.26433,0.2694373,1.847979,1.536392,0.5797253,0.4114971,GALAXY,-1.128725,-1.278431,-1.36158,-1.319115,-1.326611
1237666408440660359,355.94807,0.25667444,21.81166,19.60867,17.99309,17.46721,17.15911,23.00391,20.93567,19.38429,18.89963,18.61799,0.2672874,2.202993,1.615576,0.5258789,0.3080997,GALAXY,-1.192253,-1.327005,-1.391199,-1.432419,-1.458879
1237666408440529145,355.64007,0.35496815,22.80927,19.95976,18.41648,17.81385,17.36658,23.44423,21.42344,19.91325,19.35439,18.89908,0.2729356,2.849516,1.543282,0.602623,0.4472694,GALAXY,-0.6349545,-1.463678,-1.496771,-1.540533,-1.532492
1237663784195653834,355.98158,0.11951648,22.32734,20.12307,18.47487,17.913,17.57352,23.31447,21.13737,19.60389,19.0451,18.67521,0.3078922,2.204273,1.648193,0.5618725,0.3394852,GALAXY,-0.9871273,-1.014297,-1.129013,-1.132097,-1.101698
1237663784195653842,355.97976,0.075338105,18.88564,17.67682,17.33233,17.00911,17.01496,23.16261,21.83359,21.75898,21.61136,21.0677,0.02662516,1.208818,0.3444977,0.3232193,-0.005851746,GALAXY,-4.276966,-4.156765,-4.426651,-4.602257,-4.05274
1237657191977058309,355.61213,0.6327094,18.54098,17.69165,17.38206,16.99543,16.92514,18.99291,18.19391,18.02078,17.69207,17.5535,0.06006883,0.8493328,0.3095875,0.386631,0.07029533,GALAXY,-0.4519272,-0.502264,-0.6387177,-0.6966362,-0.6283646
1237666408440660203,355.91973,0.34170954,19.41724,18.51653,17.6525,17.26451,16.90043,21.1193,20.46908,19.46088,19.045,18.64491,0.2611314,0.9007111,0.8640232,0.387989,0.3640785,GALAXY,-1.702068,-1.952551,-1.808382,-1.780489,-1.74448
1237666408440463542,355.56372,0.22303811,19.72872,18.03161,17.23751,16.86262,16.55161,21.12835,19.51408,18.84552,18.48275,18.1344,0.07857701,1.697111,0.7940922,0.3748989,0.3110008,GALAXY,-1.399635,-1.482473,-1.608004,-1.620136,-1.582787
1237663784195457185,355.60977,0.14500069,19.67328,18.49463,17.74374,17.36126,17.09156,21.39032,20.24509,19.52027,19.1124,18.70109,0.1767129,1.178654,0.7508831,0.3824806,0.2697029,GALAXY,-1.717043,-1.750465,-1.776525,-1.751139,-1.609535
1237666408440660213,355.9201,0.31243321,24.58798,19.96503,18.32151,17.74018,17.37367,24.61166,21.24687,19.61089,19.06962,18.78437,0.2718461,4.62295,1.643517,0.5813293,0.3665142,GALAXY,-0.02368164,-1.281837,-1.289381,-1.329437,-1.4107
1237663784195522826,355.68107,0.12699406,20.98575,19.80213,18.99391,18.48435,18.06867,22.32847,21.26325,20.63872,20.13113,19.62978,0.08228394,1.183622,0.8082161,0.5095596,0.4156876,GALAXY,-1.342714,-1.461119,-1.644808,-1.64678,-1.561115
1237656906353868923,357.25205,-0.98799776,18.0547,16.52327,15.79884,15.3967,15.07449,21.2392,19.56088,19.27107,18.66331,18.21747,0.03687564,1.531429,0.7244291,0.4021397,0.3222141,GALAXY,-3.184505,-3.037611,-3.472234,-3.266612,-3.142983
1237656906353868826,357.21518,-0.89403103,18.40074,16.58952,15.7194,15.31827,15.01288,19.85204,18.02387,17.45658,16.95346,16.59196,0.07227171,1.811222,0.8701162,0.4011345,0.3053894,GALAXY,-1.4513,-1.434351,-1.73718,-1.635196,-1.579082
1237663275779031946,357.18524,-1.1602878,23.32023,22.38555,20.48868,19.37455,18.9285,23.84646,23.08181,21.31807,20.17858,19.69734,0.5743009,0.9346809,1.896864,1.114134,0.4460526,GALAXY,-0.526228,-0.6962605,-0.8293896,-0.8040314,-0.7688427
1237656906353869345,357.24122,-1.0012773,23.05412,21.1009,19.48034,18.923,18.53581,23.51575,21.58833,20.20459,19.59269,19.1417,0.3113391,1.953213,1.620565,0.5573406,0.387188,GALAXY,-0.4616337,-0.4874229,-0.7242508,-0.669693,-0.605896
1237663783122436719,357.23162,-0.69970263,21.99837,20.96525,19.24333,18.55084,18.20179,23.2124,22.02593,20.47159,19.83053,19.32327,0.4033453,1.033127,1.721916,0.6924896,0.3490505,GALAXY,-1.214027,-1.06068,-1.228258,-1.279688,-1.121475
1237656906353934488,357.38679,-0.91314795,18.76562,17.91178,17.55353,17.31602,17.21033,19.95684,19.07679,19.2001,18.8938,18.70001,0.03845693,0.8538361,0.3582535,0.2375088,0.1056862,GALAXY,-1.191229,-1.165012,-1.646576,-1.577787,-1.489683
1237656906353934400,357.41578,-0.94947634,19.04499,17.92444,17.48157,17.08395,16.93797,20.27432,19.10783,19.15822,18.6094,18.31403,0.08036145,1.120548,0.4428692,0.3976231,0.1459808,GALAXY,-1.229332,-1.183393,-1.676651,-1.525454,-1.376068
1237663783122633004,357.6706,-0.78355575,21.06012,20.46113,19.85832,19.69765,19.42163,21.3032,20.79366,20.2795,20.15748,19.80061,0.2860305,0.5989857,0.6028118,0.1606674,0.276022,GALAXY,-0.2430801,-0.3325329,-0.421175,-0.4598255,-0.3789825
1237663275779031360,357.16737,-1.0950897,20.87245,19.92259,19.22944,18.9523,18.61664,21.72905,20.94603,20.39056,20.08484,19.65165,0.2778775,0.9498634,0.6931458,0.2771454,0.3356571,GALAXY,-0.8565979,-1.023441,-1.161118,-1.13254,-1.035009
1237663783122436389,357.21807,-0.72028753,20.75899,19.80974,19.07932,18.75955,18.44468,21.84965,21.12328,20.59324,20.26263,19.84185,0.222078,0.9492435,0.7304249,0.319767,0.3148689,GALAXY,-1.09066,-1.31354,-1.513926,-1.503078,-1.397171
1237663783659569318,357.80626,-0.2967133,19.51714,18.2495,17.57143,17.20262,16.88816,21.82094,20.53547,20.05537,19.65832,19.17527,0.07994635,1.267639,0.6780663,0.3688087,0.3144588,GALAXY,-2.303802,-2.285967,-2.483938,-2.455696,-2.287104
1237657190904103073,357.49946,-0.026960806,19.90478,19.39022,18.966,18.76324,18.65951,20.76886,20.30207,20.04239,19.9099,19.71069,0.233196,0.5145607,0.424221,0.2027645,0.1037273,GALAXY,-0.8640728,-0.9118481,-1.076385,-1.14666,-1.051182
1237657190904234194,357.84218,-0.0025048201,20.22644,18.72749,17.71608,17.25977,16.93756,22.8831,20.86033,19.88879,19.44967,18.945,0.195585,1.498949,1.011408,0.4563141,0.3222122,GALAXY,-2.65666,-2.132839,-2.17271,-2.189896,-2.007446
1237678617434652909,38.397514,0.89704647,19.92847,18.57691,17.85973,17.49606,17.21763,21.53546,20.51556,19.84196,19.43997,19.188,0.07298972,1.351557,0.7171841,0.3636723,0.2784252,GALAXY,-1.606987,-1.938643,-1.982233,-1.943911,-1.970364
1237678617971458252,38.274624,1.2712727,20.44835,20.07281,19.27624,18.96777,18.59089,20.5649,20.34125,19.5731,19.29026,18.91514,0.3983688,0.3755436,0.7965698,0.3084698,0.3768826,GALAXY,-0.1165504,-0.2684441,-0.2968616,-0.3224869,-0.324255
1237652600111235253,342.44171,-8.9195177,18.06111,16.35385,15.49117,15.06353,14.74025,20.27645,18.51576,17.72945,17.25504,16.93754,0.08245505,1.707258,0.8626833,0.4276371,0.3232775,GALAXY,-2.215345,-2.161911,-2.238282,-2.191508,-2.197287
1237656539663237287,343.36748,-8.4438015,20.07159,18.52898,17.48994,17.08923,16.77931,20.98355,19.39112,18.28596,17.98898,17.67591,0.1502775,1.542614,1.039038,0.4007111,0.3099155,GALAXY,-0.9119568,-0.8621464,-0.7960167,-0.8997555,-0.8965931
1237652601185239152,343.03753,-8.2302401,18.56845,16.7917,15.95617,15.55673,15.27908,19.89353,18.10694,17.29094,16.86367,16.51698,0.06491159,1.776747,0.8355312,0.3994427,0.2776423,GALAXY,-1.325085,-1.315239,-1.334768,-1.306946,-1.237895
1237680240906207382,343.09394,-8.1926351,19.17204,17.34975,16.46563,16.01468,15.66074,20.40088,18.58404,17.90937,17.50755,17.14814,0.06036922,1.822289,0.8841228,0.4509544,0.3539333,GALAXY,-1.228836,-1.234283,-1.443743,-1.492876,-1.487398
1237680240906338427,343.33378,-8.0726137,19.46354,17.34733,16.40874,16.00233,15.63873,20.44814,18.32602,17.58528,17.2028,16.70582,0.09608488,2.116207,0.9385929,0.406414,0.3635998,GALAXY,-0.9845943,-0.9786854,-1.176542,-1.200476,-1.067097
1237680240906272977,343.29107,-8.0723528,19.63356,17.75272,16.82848,16.42377,16.10015,20.59449,18.67301,17.90963,17.48563,17.17295,0.09551945,1.880842,0.9242458,0.4047031,0.3236198,GALAXY,-0.9609261,-0.9202843,-1.08115,-1.061855,-1.072792
1237680240906338563,343.31647,-8.2079871,17.88053,17.20309,17.11014,17.06028,17.01205,20.23974,19.55816,19.73936,19.74483,19.44164,0.027391,0.677433,0.09295464,0.04985619,0.04823494,GALAXY,-2.359211,-2.355064,-2.629217,-2.684547,-2.429596
1237652600648499332,343.37274,-8.4807396,18.69201,16.69734,16.15643,15.80787,15.63908,20.92048,19.074,18.62539,18.26694,17.92526,0.07546438,1.994665,0.5409164,0.3485565,0.168786,GALAXY,-2.228474,-2.376654,-2.468967,-2.459068,-2.286181
1237652600648499279,343.2888,-8.5566615,19.95182,19.16032,18.75446,18.42559,18.49533,20.23235,19.53009,19.22496,18.90898,18.89031,0.1485997,0.7915001,0.4058647,0.3288727,-0.06974792,GALAXY,-0.280529,-0.3697681,-0.4704971,-0.4833908,-0.3949757
1237656539663237154,343.27693,-8.4220386,16.96756,15.54044,14.8323,14.44333,14.15543,18.57368,17.34724,16.57955,16.29947,16.02912,0.06003598,1.427118,0.7081394,0.3889713,0.2878981,GALAXY,-1.606125,-1.806797,-1.747252,-1.856144,-1.873689
1237656539126366308,343.26196,-8.719593,20.33195,18.68439,17.60996,17.20158,16.88677,21.14104,19.547,18.36591,18.11404,17.80181,0.1498789,1.647562,1.074427,0.4083843,0.3148136,GALAXY,-0.8090858,-0.8626099,-0.7559433,-0.9124622,-0.9150448
1237680240906338408,343.3042,-8.1967805,17.14326,16.00587,15.52342,15.26519,14.96782,19.33492,18.02612,17.71888,17.43107,16.96534,0.02747135,1.137392,0.4824495,0.2582254,0.29737,GALAXY,-2.191656,-2.020256,-2.195458,-2.165873,-1.997519
1237652600648433794,343.17998,-8.5303252,19.1912,17.46847,16.62054,16.24662,15.95392,20.12856,18.37179,17.62789,17.2757,16.88261,0.07890795,1.722736,0.8479214,0.3739204,0.2927017,GALAXY,-0.9373531,-0.9033241,-1.007347,-1.029078,-0.928688
1237652600111562824,343.09438,-9.0070126,20.35682,18.41528,17.55616,17.15064,16.88385,21.24103,19.43283,18.7129,18.31078,17.96544,0.08079232,1.941544,0.8591194,0.4055195,0.2667942,GALAXY,-0.8842049,-1.017551,-1.156738,-1.160137,-1.081591
1237652600111366328,342.73984,-8.9021013,20.03053,18.453,17.74213,17.42138,17.26127,20.88469,19.34796,18.76708,18.51087,18.31307,0.06436978,1.577522,0.7108765,0.3207493,0.1601105,GALAXY,-0.8541641,-0.8949566,-1.02495,-1.089487,-1.0518
1237656538589364452,342.92481,-9.1707859,22.63762,20.01188,18.23599,17.622,17.24501,24.09722,21.08691,19.25995,18.58821,18.4012,0.3747236,2.625746,1.775887,0.6139946,0.3769836,GALAXY,-1.459591,-1.075033,-1.023956,-0.9662113,-1.156187
1237656538589298887,342.84792,-9.1887685,20.71808,19.74619,17.96696,17.33986,16.99381,21.80875,21.24236,19.50663,18.8056,18.69077,0.3764633,0.9718876,1.779228,0.6271057,0.3460503,GALAXY,-1.090673,-1.49617,-1.539661,-1.46574,-1.696959
1237656539126169742,342.78163,-8.8321361,18.006,16.73158,16.11626,15.73958,15.54197,19.87371,18.84476,18.15937,17.6707,17.60272,0.08120695,1.274422,0.615324,0.3766785,0.1976089,GALAXY,-1.867702,-2.11318,-2.043116,-1.931124,-2.060745
1237652600111497607,342.94462,-9.0022914,22.75467,20.97885,19.21199,18.52088,17.92286,23.97275,21.94814,20.47172,19.76498,19.03213,0.4571259,1.775812,1.766861,0.6911087,0.5980244,GALAXY,-1.218086,-0.9692898,-1.259724,-1.244093,-1.109272
1237656538589429953,343.1686,-9.1670904,18.87344,17.236,16.39443,15.89411,15.56058,20.56256,18.99335,18.00037,17.58082,17.27897,0.08163147,1.637438,0.8415642,0.5003271,0.3335285,GALAXY,-1.689123,-1.757349,-1.605938,-1.686717,-1.718389
1237652599574561458,342.8838,-9.3057541,24.87628,21.32356,19.4053,18.62574,18.26817,24.15609,22.25839,20.37521,19.6133,19.20054,0.4729544,3.552719,1.918261,0.7795582,0.3575706,GALAXY,0.72019,-0.9348335,-0.9699154,-0.9875584,-0.932375
1237652599574560997,342.8809,-9.4004021,19.93048,18.21941,17.23053,16.84406,16.52386,21.00679,19.25872,18.39692,18.0645,17.69118,0.1210305,1.711071,0.988884,0.386467,0.3202057,GALAXY,-1.076303,-1.039307,-1.166393,-1.220436,-1.16733
1237652600111562806,343.1919,-9.000294,18.69192,17.92001,17.6906,17.58777,17.50758,19.52496,18.83885,18.90348,18.84161,18.65015,0.01989817,0.7719154,0.2294083,0.1028271,0.08019638,GALAXY,-0.8330326,-0.9188404,-1.212879,-1.253841,-1.142574
1237652600111431794,342.80576,-8.9860879,18.68548,17.83808,17.10847,16.63357,16.37138,19.62715,18.86427,18.31397,17.86631,17.56134,0.1869286,0.8474026,0.7296066,0.4749088,0.2621841,GALAXY,-0.9416656,-1.026194,-1.205494,-1.23274,-1.189962
1237652601185566937,343.81941,-8.262345,26.20176,20.03785,18.28608,17.71769,17.3078,23.77251,21.32738,19.60679,18.9655,18.52705,0.3303866,6.163902,1.751774,0.5683861,0.4098949,GALAXY,2.429249,-1.289526,-1.320709,-1.247803,-1.219255
1237652943167947327,342.62733,13.877799,21.48341,20.23294,18.41605,17.79042,17.44101,23.25269,21.66617,19.86638,19.32827,18.95554,0.3677755,1.250475,1.816883,0.6256332,0.3494148,GALAXY,-1.769278,-1.433235,-1.450331,-1.537853,-1.514532
1237652942630945688,342.44723,13.477349,22.27276,20.43159,18.6799,18.08334,17.65946,22.62582,21.46399,19.76706,19.18177,18.74191,0.3586297,1.841173,1.751686,0.5965576,0.4238834,GALAXY,-0.3530579,-1.032402,-1.087162,-1.098423,-1.082447
1237680090578026518,342.9731,15.14414,21.14756,18.32177,17.20006,16.74004,16.35607,22.32973,19.96072,18.97674,18.58223,18.08209,0.1570505,2.825788,1.121716,0.4600182,0.3839703,GALAXY,-1.182169,-1.638948,-1.776684,-1.84219,-1.726021
1237656243312066773,342.26448,14.786468,19.45479,18.3108,17.54013,17.17212,16.88754,20.15678,19.14476,18.37694,18.03893,17.69394,0.1430268,1.143991,0.7706623,0.3680096,0.284586,GALAXY,-0.7019882,-0.8339596,-0.8368092,-0.8668003,-0.806406
1237680090577961268,342.88242,15.189035,20.43364,18.7248,17.62557,17.20572,16.86698,21.19561,19.6603,18.61709,18.28589,17.88961,0.1549288,1.708843,1.099228,0.4198551,0.3387413,GALAXY,-0.7619667,-0.9354992,-0.9915142,-1.08017,-1.022638
1237680090577961107,342.89443,15.089448,20.7759,18.78428,17.61712,17.22236,16.86644,21.00938,19.1217,18.08904,17.74701,17.36914,0.139028,1.991617,1.167158,0.3947639,0.3559227,GALAXY,-0.2334805,-0.3374195,-0.47192,-0.5246525,-0.5027046
1237656243312263414,342.72143,15.023772,19.97837,18.39698,17.4002,16.93583,16.61827,21.16101,19.94088,18.94017,18.29302,18.12956,0.1962197,1.581388,0.9967804,0.4643745,0.3175526,GALAXY,-1.182642,-1.543896,-1.539968,-1.357199,-1.511292
1237680090577961390,342.95094,15.15137,19.59203,18.10872,17.35405,17.01057,16.73779,22.30072,20.47169,19.66621,19.39277,18.90276,0.1579289,1.483301,0.7546749,0.3434772,0.2727795,GALAXY,-2.708698,-2.362965,-2.31216,-2.382198,-2.164965
1237656496717103306,342.96259,14.929545,19.08368,17.53737,16.69114,16.33204,16.04332,20.61153,18.87553,18.0618,17.72273,17.33979,0.1368458,1.546309,0.8462334,0.3591003,0.2887173,GALAXY,-1.527847,-1.338161,-1.370657,-1.390694,-1.296471
1237680090577961252,342.86378,15.063383,19.51731,17.6183,16.62453,16.22786,15.87625,20.80631,18.98723,18.11528,17.80304,17.37209,0.1154585,1.899014,0.9937668,0.3966751,0.3516016,GALAXY,-1.289003,-1.368933,-1.490749,-1.575186,-1.495839
1237648721756881221,155.57276,0.35867933,18.73101,16.86086,15.90336,15.51849,15.18381,20.40068,18.47656,17.54936,17.22052,16.88164,0.1111002,1.870153,0.9574957,0.3848734,0.3346748,GALAXY,-1.66967,-1.615709,-1.646005,-1.702034,-1.697832
1237654670811791652,155.65925,0.44176063,20.24927,18.24537,17.33204,16.82434,16.42424,21.59689,19.88342,18.97879,18.50629,18.01008,0.09639543,2.003891,0.9133339,0.5077019,0.4001007,GALAXY,-1.347626,-1.63805,-1.646753,-1.681948,-1.58584
1237651801236504823,155.55642,0.20663192,18.99368,17.88815,17.48576,17.25838,17.15695,20.96366,19.92193,19.77142,19.51668,19.2962,0.06146437,1.105534,0.4023857,0.2273827,0.1014328,GALAXY,-1.969976,-2.033785,-2.285654,-2.258303,-2.139252
1237648721756946640,155.61682,0.28418896,20.09144,18.07454,17.08927,16.69141,16.36629,21.57374,19.75894,18.74574,18.38519,18.12494,0.1109645,2.016907,0.9852657,0.3978596,0.3251171,GALAXY,-1.482298,-1.684406,-1.656471,-1.693781,-1.758642
1237648721756881241,155.57764,0.38707547,20.09107,18.14389,17.14223,16.69322,16.29471,21.00904,19.15866,18.17933,17.76357,17.31322,0.09406105,1.94718,1.001659,0.4490108,0.3985119,GALAXY,-0.9179688,-1.014771,-1.0371,-1.070345,-1.018513
1237654670274855182,155.52475,0.021538786,19.62951,17.98343,17.34638,16.99914,16.86353,22.1142,20.17698,19.72374,19.33669,19.00851,0.1127164,1.646076,0.6370468,0.3472404,0.1356068,GALAXY,-2.484697,-2.193556,-2.377357,-2.337545,-2.144974
1237648721756881161,155.53695,0.38889371,19.16503,17.74944,16.9895,16.58006,16.30063,20.65352,19.31185,18.62191,18.24456,17.97053,0.07240278,1.415592,0.7599392,0.4094391,0.2794342,GALAXY,-1.488485,-1.562414,-1.632408,-1.664497,-1.669907
1237648721756946608,155.59602,0.33884883,19.16142,17.23127,16.25587,15.83852,15.48978,20.80455,19.02242,17.99447,17.64229,17.34134,0.1096946,1.930157,0.9753933,0.4173498,0.3487406,GALAXY,-1.643127,-1.791149,-1.7386,-1.803769,-1.851553
1237651800163287292,156.68282,-0.70083475,26.41057,20.14198,18.36063,17.79539,17.43179,25.60242,21.2527,19.59836,19.01999,18.60377,0.3256121,6.268583,1.781351,0.565239,0.3636074,GALAXY,0.8081474,-1.110712,-1.237728,-1.224596,-1.171988
1237648720146792753,156.71152,-0.94720084,19.95542,18.06122,17.13543,16.73324,16.42344,21.1349,19.42135,18.4883,18.0771,17.67986,0.09828795,1.894207,0.9257832,0.4021893,0.3098068,GALAXY,-1.17948,-1.360132,-1.352869,-1.343855,-1.256422
1237651800163352670,156.81481,-0.73774172,18.51393,17.05905,16.34311,15.9436,15.66753,20.64587,19.38318,18.75462,18.25938,17.91561,0.09265133,1.45488,0.7159462,0.3995094,0.2760715,GALAXY,-2.131939,-2.324131,-2.411509,-2.315779,-2.248081
1237654668664832169,156.794,-1.120724,20.11227,18.68062,17.77075,17.34888,17.13396,21.50599,20.24894,19.34393,18.84852,18.49631,0.1592942,1.431643,0.9098721,0.4218674,0.214922,GALAXY,-1.393726,-1.568316,-1.573175,-1.499632,-1.362347
1237648720146923775,156.97399,-0.95646234,19.07903,17.90576,17.39102,17.07005,16.91426,21.03917,19.87549,19.33773,18.97155,18.62997,0.08963351,1.173269,0.5147476,0.3209629,0.155798,GALAXY,-1.960138,-1.969727,-1.946714,-1.901493,-1.715719
1237654669201834113,157.09897,-0.82344723,18.38932,17.28583,16.637,16.18965,15.91219,20.06801,19.09195,18.46527,17.96584,17.68438,0.1134811,1.103491,0.648838,0.4473457,0.277462,GALAXY,-1.67869,-1.806118,-1.82827,-1.776194,-1.772192
1237648720146923865,157.03618,-0.8537467,18.53263,17.26531,16.71629,16.42271,16.17136,21.22738,20.18957,19.59817,19.27984,18.82772,0.062991,1.267315,0.5490227,0.293581,0.2513504,GALAXY,-2.694756,-2.924253,-2.881876,-2.857132,-2.656361
1237654668664832193,156.88579,-1.0770726,20.52613,18.20918,17.11725,16.62194,16.21635,22.41472,19.79523,18.76286,18.18332,17.66942,0.1585902,2.316952,1.091923,0.4953136,0.4055843,GALAXY,-1.888592,-1.586052,-1.645609,-1.561378,-1.453066
1237651800163352662,156.79417,-0.69156944,19.23825,17.85603,17.22217,16.88193,16.64572,21.37475,20.07773,19.51451,19.06499,18.71932,0.1124126,1.382219,0.6338615,0.3402405,0.236208,GALAXY,-2.136499,-2.221704,-2.292347,-2.183069,-2.073606
1237654669201899664,157.22406,-0.83136846,18.6896,17.63905,17.10318,16.78239,16.5913,20.7944,19.7304,19.3075,18.98977,18.63736,0.1346384,1.05055,0.5358715,0.3207912,0.1910858,GALAXY,-2.104801,-2.091351,-2.204319,-2.207388,-2.046057
1237654669201768534,156.90378,-0.76664933,19.63595,17.75955,16.78763,16.39994,16.07332,20.65475,18.92246,18.04507,17.66353,17.2565,0.1130879,1.876404,0.9719219,0.3876858,0.326622,GALAXY,-1.018793,-1.162907,-1.257441,-1.263584,-1.18318
1237654669201834150,157.16371,-0.77598231,19.26232,17.72854,17.02095,16.63203,16.32391,21.13796,19.76347,19.02196,18.67355,18.23207,0.1141461,1.533787,0.7075844,0.3889179,0.3081284,GALAXY,-1.875635,-2.034931,-2.001003,-2.041517,-1.908159
1237654669201768785,156.89555,-0.77998156,22.97562,20.80675,19.09999,18.52808,18.13913,23.9624,21.39004,19.80055,19.24782,18.81229,0.3264254,2.168869,1.706757,0.5719128,0.3889542,GALAXY,-0.9867859,-0.5832939,-0.7005539,-0.7197418,-0.6731682
1237648720146858153,156.85937,-0.85191048,19.41162,18.10838,17.3987,17.0063,16.73498,20.81107,19.6233,18.89029,18.44124,18.07165,0.1269418,1.303242,0.7096748,0.3923988,0.2713223,GALAXY,-1.399456,-1.514925,-1.49159,-1.43494,-1.336674
1237651800163352702,156.85655,-0.70898048,19.61677,17.94897,17.01245,16.55876,16.22885,20.51834,18.93892,18.10628,17.62008,17.2485,0.1104557,1.667797,0.9365215,0.4536915,0.329916,GALAXY,-0.9015636,-0.9899464,-1.09383,-1.061319,-1.019651
1237648720683860129,157.2008,-0.61149252,20.29662,18.1571,17.1477,16.75955,16.38898,21.22959,19.15335,18.1458,17.78616,17.40145,0.1146446,2.139519,1.009401,0.3881454,0.3705692,GALAXY,-0.9329777,-0.9962482,-0.9981022,-1.026609,-1.012472
1237648721220731068,157.17812,-0.1445646,18.83038,17.86785,17.61767,17.41306,17.30662,20.61898,19.75768,19.60442,19.49053,19.40486,0.03452292,0.9625359,0.2501793,0.2046127,0.1064377,GALAXY,-1.788599,-1.889828,-1.986753,-2.077473,-2.09824
1237648721220862132,157.46935,-0.17436728,17.24677,15.60855,14.77617,14.31632,13.90027,20.22226,18.51177,17.69221,17.22659,16.82438,0.03494354,1.638218,0.8323803,0.4598532,0.41605,GALAXY,-2.975494,-2.903225,-2.916042,-2.910275,-2.924109
1237648720683991384,157.3816,-0.47956901,21.25203,19.19077,17.80368,17.32271,16.95649,22.34738,20.33671,19.02217,18.54059,18.15862,0.2224611,2.061255,1.387093,0.4809723,0.3662148,GALAXY,-1.09535,-1.145935,-1.218487,-1.217888,-1.202124
1237648720683925743,157.31834,-0.47109191,18.55573,17.04263,16.30766,15.90942,15.59459,20.87959,19.3963,18.58273,18.03122,17.61441,0.06377484,1.513102,0.7349644,0.3982439,0.3148289,GALAXY,-2.32386,-2.353676,-2.275068,-2.121797,-2.019822
1237648721220796537,157.24099,-0.16927279,20.07371,18.31554,17.43128,16.93297,16.58247,21.8577,20.23193,19.3245,18.79846,18.50608,0.1166228,1.758165,0.8842678,0.4983044,0.3505039,GALAXY,-1.783987,-1.916388,-1.893221,-1.865488,-1.923615
1237648721220796580,157.29985,-0.17041115,19.34202,18.21474,17.61981,17.2763,17.07712,20.85304,19.7643,19.20528,18.86175,18.72268,0.1167375,1.127279,0.5949249,0.3435116,0.1991806,GALAXY,-1.511023,-1.549561,-1.585464,-1.585447,-1.645565
1237648721220796584,157.30327,-0.11073579,18.519,16.54556,15.5948,15.19907,14.88463,20.35295,18.43436,17.53075,17.15069,16.88985,0.09450503,1.973448,0.9507561,0.3957243,0.3144474,GALAXY,-1.83395,-1.888803,-1.935955,-1.951612,-2.005221
1237648721220796534,157.23437,-0.03394825,19.0923,17.56632,16.83807,16.46407,16.20234,20.11463,18.56315,17.81919,17.45401,17.25824,0.09467486,1.525978,0.7282486,0.3739967,0.2617321,GALAXY,-1.022335,-0.9968281,-0.9811249,-0.9899349,-1.055895
1237648721220862085,157.41687,-0.035975245,18.90113,17.6288,16.98942,16.5927,16.33235,20.76507,19.55355,18.8304,18.39651,18.18328,0.09498288,1.272329,0.6393852,0.3967152,0.2603512,GALAXY,-1.863935,-1.924749,-1.840984,-1.80381,-1.850927
1237648721220862102,157.43014,-0.13236165,18.90541,17.26023,16.41105,15.9975,15.70356,20.70254,19.10982,18.32575,17.9095,17.60547,0.118056,1.64518,0.8491802,0.4135447,0.2939453,GALAXY,-1.797131,-1.849594,-1.914707,-1.912,-1.90191
1237648720683925739,157.31729,-0.63036339,19.27415,18.41848,17.6315,17.21997,16.98986,20.81844,19.95415,19.19662,18.75274,18.54448,0.2218692,0.8556633,0.7869816,0.4115257,0.2301178,GALAXY,-1.544296,-1.535666,-1.565121,-1.532763,-1.554619
1237648721220862120,157.44524,-0.031821209,20.80804,18.54939,17.37804,16.91681,16.56857,22.22375,20.16198,19.00586,18.55965,18.23943,0.1818949,2.258648,1.171349,0.4612274,0.3482475,GALAXY,-1.415716,-1.612587,-1.627815,-1.642838,-1.67086
1237648721220862145,157.4807,-0.082453344,19.66456,18.22448,17.28869,16.84918,16.55428,20.79007,19.42003,18.5141,18.0434,17.78305,0.1831185,1.440073,0.935791,0.4395103,0.294899,GALAXY,-1.125509,-1.195543,-1.225409,-1.194214,-1.228771
1237651752385708168,148.03551,0.929627,19.33466,17.80893,17.03557,16.60499,16.32386,20.46275,19.18831,18.61714,18.27915,17.83987,0.09365875,1.525732,0.7733593,0.430584,0.2811222,GALAXY,-1.12809,-1.379381,-1.581573,-1.674164,-1.516008
1237651752385839573,148.27178,0.8443218,24.53761,20.73588,19.15314,18.55181,18.21974,23.5187,21.32424,19.81291,19.30441,18.80415,0.3141764,3.801733,1.582741,0.6013241,0.332077,GALAXY,1.018908,-0.5883617,-0.6597691,-0.7525978,-0.5844097
1237650797294583880,148.03558,0.97315437,19.39604,18.16104,17.55222,17.20057,16.99134,21.18785,19.88547,19.13691,18.72808,18.42645,0.08794834,1.234999,0.60882,0.3516521,0.2092323,GALAXY,-1.791803,-1.72443,-1.584686,-1.527504,-1.435114
